item,rep,anchor_n_per_group,estimator,tau,lambda,estimate,variance,ci_low,ci_high,interval_width,benchmark,error,squared_error,covered,wrong_sign
Christians,94,100,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,94,100,naive_pooling,,,-0.3307157400673759,0.0514349479940588,-0.7752295151227462,0.11379803498799429,0.8890275501107404,-3.7164124786966397,3.385696738629264,11.462942405964833,0,0
Christians,94,100,ppi_disjoint,,,-5.318213052424158,9.578080456853737,-11.38411396515339,0.7476878603050725,12.131801825458462,-3.7164124786966397,-1.6018005737275187,2.565765077993808,1,0
Christians,94,100,ppi_plus,,1.0,-5.318213052424156,9.578080456853737,-11.384113965153386,0.7476878603050752,12.131801825458462,-3.7164124786966397,-1.601800573727516,2.5657650779937997,1,0
Christians,94,100,bayes_shrinkage_disjoint,2.0,0.2955650337752008,-1.6704517096149518,2.8624197401323856,-4.986514385996774,1.6456109667668704,6.632125352763644,-3.7164124786966397,2.045960769081688,4.185955468621333,1,0
Christians,94,100,bayes_shrinkage_disjoint,5.0,0.7239368141840501,-3.888680638965257,6.946259520631939,-9.05440910399898,1.2770478260684652,10.331456930067445,-3.7164124786966397,-0.17226816026861735,0.029676319042334035,1,0
Christians,94,100,bayes_shrinkage_disjoint,10.0,0.9129635295626872,-4.867513857327036,8.74832691896446,-10.664717725735828,0.9296900110817568,11.594407736817585,-3.7164124786966397,-1.151101378630396,1.3250343838847984,1,0
Christians,94,100,bayes_shrinkage_disjoint,20.0,0.9767213112090951,-5.197669488924145,9.356155391595161,-11.19288479384456,0.7975458159962683,11.990430609840827,-3.7164124786966397,-1.4812570102275053,2.1941223303481276,1,0
Christians,95,100,human_only,,,-6.539999999999992,12.157719191919192,-13.374112528169013,0.29411252816902866,13.668225056338041,-3.7164124786966397,-2.8235875213033523,7.972646490460009,1,0
Christians,95,100,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,95,100,naive_pooling,,,-0.3570730954709518,0.05263724457965034,-0.8067521352061664,0.09260594426426288,0.8993580794704293,-3.7164124786966397,3.359339383225688,11.285161091691146,0,0
Christians,95,100,ppi_disjoint,,,-6.8483178715931,10.686065475700538,-13.255469276972185,-0.4411664662140149,12.81430281075817,-3.7164124786966397,-3.13190539289646,9.80883139005393,1,0
Christians,95,100,ppi_plus,,1.0,-6.84831787159311,10.686065475700538,-13.255469276972196,-0.44116646621402555,12.81430281075817,-3.7164124786966397,-3.1319053928964706,9.808831390053996,1,0
Christians,95,100,bayes_shrinkage_disjoint,2.0,0.27320259585606166,-1.9913593229450426,2.9521057742536225,-5.35897116850752,1.376252522617435,6.735223691124955,-3.7164124786966397,1.7250531557515971,2.975808390168544,1,0
Christians,95,100,bayes_shrinkage_disjoint,5.0,0.7014364148845852,-4.853111299894697,7.509005785563237,-10.22401407557587,0.5177914757864759,10.741805551362345,-3.7164124786966397,-1.136698821198057,1.2920842101130525,1,0
Christians,95,100,bayes_shrinkage_disjoint,10.0,0.9038228599068855,-6.205596282197794,9.66263016698932,-12.298211488290015,-0.11298107610557206,12.185230412184444,-3.7164124786966397,-2.489183803501154,6.196036007612473,1,0
Christians,95,100,bayes_shrinkage_disjoint,20.0,0.9740865002552835,-6.675146099937234,10.410316055564467,-12.999090293164784,-0.3512019067096839,12.6478883864551,-3.7164124786966397,-2.9587336212405946,8.754104641459483,1,0
Christians,96,100,human_only,,,-5.339999999999989,10.109921212121213,-11.572036049998806,0.8920360499988274,12.464072099997633,-3.7164124786966397,-1.6235875213033495,2.636036439331954,1,0
Christians,96,100,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,96,100,naive_pooling,,,-0.32058251991485065,0.05076845744087919,-0.7622069147402288,0.12104187491052748,0.8832487896507563,-3.7164124786966397,3.395829958781789,11.531661108959927,0,0
Christians,96,100,ppi_disjoint,,,-6.687225686648873,9.563585547034869,-12.748534970746586,-0.6259164025511579,12.12261856819543,-3.7164124786966397,-2.970813207952233,8.825731116543437,1,0
Christians,96,100,ppi_plus,,0.6929778860685686,-6.273597608391198,9.43015313792435,-12.292474272242202,-0.2547209445401952,12.037753327702006,-3.7164124786966397,-2.5571851296945587,6.539195787530977,1,0
Christians,96,100,bayes_shrinkage_disjoint,2.0,0.2958846056269595,-2.118272988514973,2.861263369203668,-5.433665779593101,1.197119802563154,6.630785582156254,-3.7164124786966397,1.5981394901816666,2.554049830078117,1,0
Christians,96,100,bayes_shrinkage_disjoint,5.0,0.724243362025888,-4.897861265463321,6.9387177410643055,-10.060784669318219,0.2650621383915759,10.325846807709794,-3.7164124786966397,-1.1814487867666816,1.395821235752464,1,0
Christians,96,100,bayes_shrinkage_disjoint,10.0,0.9130853774217458,-6.123243131360761,8.736264049536922,-11.916448804621554,-0.33003745809996765,11.586411346521587,-3.7164124786966397,-2.406830652664121,5.792833790603599,1,0
Christians,96,100,bayes_shrinkage_disjoint,20.0,0.9767561730184016,-6.536398213125027,9.342332584350883,-12.527183208102091,-0.5456132181479623,11.98156998995413,-3.7164124786966397,-2.8199857344283874,7.952319542379612,1,0
Christians,97,100,human_only,,,-3.8900000000000006,11.679469696969697,-10.58834686977905,2.808346869779049,13.3966937395581,-3.7164124786966397,-0.17358752130336086,0.03013262755224476,1,0
Christians,97,100,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,97,100,naive_pooling,,,-0.2731669238586818,0.05179125634572174,-0.7192176949349401,0.17288384721757655,0.8921015421525167,-3.7164124786966397,3.443245554837958,11.855939950911356,0,0
Christians,97,100,ppi_disjoint,,,-4.553244107426107,10.883715680964809,-11.019377585788149,1.9128893709359351,12.932266956724085,-3.7164124786966397,-0.8368316287294677,0.7002871748420136,1,0
Christians,97,100,ppi_plus,,0.7698939968098638,-4.400627656726868,10.80565874190749,-10.84353217432697,2.042276860873235,12.885809035200205,-3.7164124786966397,-0.6842151780302279,0.46815040984693645,1,0
Christians,97,100,bayes_shrinkage_disjoint,2.0,0.2695605266446944,-1.3556210889278408,2.966505681759939,-4.731436283373322,2.02019410551764,6.751630388890962,-3.7164124786966397,2.360791389768799,5.573335986006497,1,0
Christians,97,100,bayes_shrinkage_disjoint,5.0,0.6975647310742946,-3.2292822833474437,7.60562951148135,-8.634630221390541,2.1760656546956527,10.810695876086193,-3.7164124786966397,0.487130195349196,0.23729582722094586,1,0
Christians,97,100,bayes_shrinkage_disjoint,10.0,0.9022097724409865,-4.125150755364367,9.823770544240062,-10.268358136102268,2.018056625373534,12.286414761475802,-3.7164124786966397,-0.40873827666772744,0.1670669788133037,1,0
Christians,97,100,bayes_shrinkage_disjoint,20.0,0.9736174785263824,-4.437750132870561,10.597756377785748,-10.818372430178382,1.9428721644372589,12.76124459461564,-3.7164124786966397,-0.7213376541739214,0.5203280113291358,1,0
Christians,98,100,human_only,,,-3.1500000000000057,11.185336363636363,-9.705119234197461,3.4051192341974508,13.110238468394913,-3.7164124786966397,0.566412478696634,0.3208230960232649,1,0
Christians,98,100,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,98,100,naive_pooling,,,-0.24850728073195683,0.051207791420241705,-0.6920383974757548,0.19502383601184115,0.8870622334875959,-3.7164124786966397,3.467905197964683,12.026366462070467,0,0
Christians,98,100,ppi_disjoint,,,-3.2554041989674487,10.419143902911808,-9.582029145763805,3.071220747828908,12.653249893592713,-3.7164124786966397,0.461008279729191,0.21252863397886804,1,0
Christians,98,100,ppi_plus,,0.776178742429906,-3.2318124986014025,10.349654225761434,-9.537304681903601,3.073679684700796,12.610984366604397,-3.7164124786966397,0.4845999800952372,0.23483714070830428,1,0
Christians,98,100,bayes_shrinkage_disjoint,2.0,0.27827455346121477,-1.020249945550984,2.9317525665105237,-4.376232761285717,2.335732870183749,6.711965631469466,-3.7164124786966397,2.696162533145656,7.269292405138399,1,0
Christians,98,100,bayes_shrinkage_disjoint,5.0,0.7067279030392482,-2.3471524834794546,7.376653204374179,-7.670511474748393,2.9762065077894833,10.646717982537876,-3.7164124786966397,1.369259995217185,1.8748729345021657,1,0
Christians,98,100,bayes_shrinkage_disjoint,10.0,0.9060080673763672,-2.9643150195598653,9.444044042718668,-8.987623047089922,3.058993007970192,12.046616055060115,-3.7164124786966397,0.7520974591367744,0.565650588039992,1,0
Christians,98,100,bayes_shrinkage_disjoint,20.0,0.9747199244776812,-3.1771128367861876,10.156880989282909,-9.423605773501095,3.0693800999287197,12.492985873429815,-3.7164124786966397,0.5392996419104521,0.29084410376474185,1,0
Christians,99,100,human_only,,,-5.329999999999998,10.40448787878788,-11.652173727061879,0.992173727061882,12.64434745412376,-3.7164124786966397,-1.6135875213033586,2.6036646889059165,1,0
Christians,99,100,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,99,100,naive_pooling,,,-0.3204367623805524,0.05109869144305698,-0.763495147977358,0.1226216232162532,0.8861167711936112,-3.7164124786966397,3.3959757163160873,11.532651065808562,0,0
Christians,99,100,ppi_disjoint,,,-3.3886229304872186,8.928542357112018,-9.24523358163021,2.4679877206557723,11.713221302285982,-3.7164124786966397,0.3277895482094211,0.10744598791533638,1,0
Christians,99,100,ppi_plus,,1.0,-3.3886229304871875,8.928542357112018,-9.245233581630178,2.4679877206558034,11.713221302285982,-3.7164124786966397,0.32778954820945216,0.10744598791535677,1,0
Christians,99,100,bayes_shrinkage_disjoint,2.0,0.31046971791990347,-1.1167393914286285,2.802959313575168,-4.398179395303508,2.1647006124462504,6.562880007749758,-3.7164124786966397,2.599673087268011,6.758300160665592,1,0
Christians,99,100,bayes_shrinkage_disjoint,5.0,0.7378177979951859,-2.5247777239039926,6.599393235375135,-7.5598774302670275,2.510321982459042,10.070199412726069,-3.7164124786966397,1.1916347547926471,1.4199933888297323,1,0
Christians,99,100,bayes_shrinkage_disjoint,10.0,0.9184110768509897,-3.119801478711992,8.203730500155816,-8.733663882565383,2.4940609251413988,11.227724807706782,-3.7164124786966397,0.5966109999846476,0.3559446853026812,1,0
Christians,99,100,bayes_shrinkage_disjoint,20.0,0.9782732740844978,-3.3170371100412166,8.735528551455673,-9.109998915825207,2.475924695742774,11.585923611567981,-3.7164124786966397,0.3993753686554231,0.15950068508865511,1,0
Christians,100,100,human_only,,,-5.6200000000000045,12.715656565656566,-12.60916778040321,1.3691677804032008,13.97833556080641,-3.7164124786966397,-1.9035875213033648,3.6236454512618885,1,0
Christians,100,100,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,100,100,naive_pooling,,,-0.3230442957926414,0.05267895536726923,-0.7729014675026202,0.12681287591733753,0.8997143434199578,-3.7164124786966397,3.3933681829039983,11.514947624745183,0,0
Christians,100,100,ppi_disjoint,,,-4.782150278385942,11.072493767706732,-11.304120230633668,1.7398196738617822,13.04393990449545,-3.7164124786966397,-1.0657377996893027,1.1357970576865963,1,0
Christians,100,100,ppi_plus,,1.0,-4.7821502783859415,11.072493767706733,-11.304120230633666,1.739819673861783,13.04393990449545,-3.7164124786966397,-1.0657377996893018,1.1357970576865943,1,0
Christians,100,100,bayes_shrinkage_disjoint,2.0,0.26617599884411147,-1.3675697132434885,2.9801388294568136,-4.751133119955604,2.0159936934686264,6.76712681342423,-3.7164124786966397,2.348842765453151,5.517062336821606,1,0
Christians,100,100,bayes_shrinkage_disjoint,5.0,0.6939114637154876,-3.3578796555067525,7.6970562319460685,-8.79561918776131,2.079859876747806,10.875479064509117,-3.7164124786966397,0.3585328231898872,0.12854578530451094,1,0
Christians,100,100,bayes_shrinkage_disjoint,10.0,0.9006765355366523,-4.319985003217846,9.977189271168037,-10.51097606314671,1.8710060567110185,12.38198211985773,-3.7164124786966397,-0.6035725245212067,0.36429979235690263,1,0
Christians,100,100,bayes_shrinkage_disjoint,20.0,0.9731705375110976,-4.6573092251585715,10.7766278203942,-11.09155303735798,1.7769345870408353,12.868487624398814,-3.7164124786966397,-0.9408967464619318,0.8852866875026487,1,0
Christians,101,100,human_only,,,-9.0,10.310987878787877,-15.293702490200145,-2.706297509799855,12.58740498040029,-3.7164124786966397,-5.28358752130336,27.916297095272586,1,0
Christians,101,100,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,101,100,naive_pooling,,,-0.4312603296798585,0.05103291727101042,-0.8740334713543662,0.011512811994649153,0.8855462833490153,-3.7164124786966397,3.285152149016781,10.792224642189575,0,0
Christians,101,100,ppi_disjoint,,,-10.87841599909041,7.9777927849721255,-16.414433408993393,-5.342398589187429,11.072034819805964,-3.7164124786966397,-7.162003520393771,51.29429442613277,0,0
Christians,101,100,ppi_plus,,1.0,-10.878415999090393,7.977792784972122,-16.414433408993375,-5.342398589187413,11.07203481980596,-3.7164124786966397,-7.162003520393753,51.29429442613252,0,0
Christians,101,100,bayes_shrinkage_disjoint,2.0,0.3351997109870312,-3.788548948870231,2.7038094277630127,-7.011428763212427,-0.5656691345280347,6.445759628684392,-3.7164124786966397,-0.07213647017359115,0.005203670329105406,1,0
Christians,101,100,bayes_shrinkage_disjoint,5.0,0.7591127420408863,-8.309436019316527,6.06678972068898,-13.137083416444737,-3.4817886221883168,9.65529479425642,-3.7164124786966397,-4.593023540619887,21.095865244688444,1,0
Christians,101,100,bayes_shrinkage_disjoint,10.0,0.9264991156423603,-10.094554278839102,7.394696707475112,-15.424419837315824,-4.764688720362379,10.659731116953445,-3.7164124786966397,-6.378141800142462,40.680692822724524,0,0
Christians,101,100,bayes_shrinkage_disjoint,20.0,0.980552735559558,-10.671017594408733,7.823514047887921,-16.15324447464328,-5.188790714174184,10.964453760469098,-3.7164124786966397,-6.954605115712093,48.36653231548882,0,0
Christians,102,100,human_only,,,-1.240000000000009,11.98309292929293,-8.024854441855908,5.54485444185589,13.569708883711797,-3.7164124786966397,2.4764124786966306,6.13261876464439,1,0
Christians,102,100,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,102,100,naive_pooling,,,-0.19311169236388537,0.052106557146648164,-0.6405181629636785,0.2542947782359078,0.8948129411995863,-3.7164124786966397,3.5233007863327543,12.413648430973005,0,0
Christians,102,100,ppi_disjoint,,,-1.5023729838560156,9.934371251634659,-7.680065158145675,4.675319190433644,12.355384348579319,-3.7164124786966397,2.214039494840624,4.901970884714126,1,0
Christians,102,100,ppi_plus,,1.0,-1.5023729838560342,9.934371251634657,-7.680065158145694,4.675319190433625,12.355384348579319,-3.7164124786966397,2.2140394948406055,4.901970884714044,1,0
Christians,102,100,bayes_shrinkage_disjoint,2.0,0.287983387074581,-0.5489527230776381,2.8927476047748746,-3.8825362601294935,2.7846308139742173,6.667167074103711,-3.7164124786966397,3.1674597556190016,10.032801303465986,1,0
Christians,102,100,bayes_shrinkage_disjoint,5.0,0.7165440544004941,-1.1228135232104388,7.131079793060848,-6.356813535917981,4.111186489497104,10.468000025415085,-3.7164124786966397,2.593598955486201,6.726755541899112,1,0
Christians,102,100,bayes_shrinkage_disjoint,10.0,0.9100034763070924,-1.3818638446999787,9.044333522363958,-7.276328337723359,4.512600648323402,11.788928986046761,-3.7164124786966397,2.3345486339966612,5.450117324495677,1,0
Christians,102,100,bayes_shrinkage_disjoint,20.0,0.9758723131187237,-1.4700649939850896,9.69575590558371,-7.573114714156995,4.632984726186816,12.206099440343811,-3.7164124786966397,2.24634748471155,5.046077022069908,1,0
Christians,103,100,human_only,,,-4.090000000000003,12.055776767676768,-10.895400210913913,2.715400210913905,13.610800421827816,-3.7164124786966397,-0.3735875213033637,0.13956763607359124,1,0
Christians,103,100,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,103,100,naive_pooling,,,-0.27949946511243695,0.05220963350024427,-0.7273482432223458,0.1683493129974719,0.8956975562198177,-3.7164124786966397,3.4369130135842028,11.812371062944447,0,0
Christians,103,100,ppi_disjoint,,,-4.626937039919538,10.72425837865426,-11.045528083710863,1.7916540038717876,12.83718208758265,-3.7164124786966397,-0.910524561222898,0.829054976590151,1,0
Christians,103,100,ppi_plus,,0.9275896352684243,-4.588057233021074,10.716094595252699,-11.004204752921375,1.8280902868792266,12.8322950398006,-3.7164124786966397,-0.8716447543244339,0.7597645777413027,1,0
Christians,103,100,bayes_shrinkage_disjoint,2.0,0.2724870287832046,-1.3859566449119973,2.9547124204165156,-4.755054926985716,1.9831416371617219,6.738196564147438,-3.7164124786966397,2.3304558337846424,5.431024393220873,1,0
Christians,103,100,bayes_shrinkage_disjoint,5.0,0.7006805432598574,-3.293505844161479,7.527646954052895,-8.671071142573911,2.084059454250954,10.755130596824866,-3.7164124786966397,0.42290663453516064,0.17885002153385593,1,0
Christians,103,100,bayes_shrinkage_disjoint,10.0,0.9035088846433658,-4.197081043482504,9.693772071212761,-10.29950636369503,1.9053442767300224,12.204850640425052,-3.7164124786966397,-0.48066856478586395,0.23104226917330228,1,0
Christians,103,100,bayes_shrinkage_disjoint,20.0,0.9739953046141218,-4.511089335124925,10.446538689900635,-10.846026038133274,1.823847367883423,12.669873406016697,-3.7164124786966397,-0.7946768564282856,0.631511306142742,1,0
Christians,104,100,human_only,,,-4.61999999999999,11.724674747474747,-11.331297230036743,2.091297230036763,13.422594460073507,-3.7164124786966397,-0.9035875213033506,0.8164704086551331,1,0
Christians,104,100,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,104,100,naive_pooling,,,-0.2993129959909737,0.05239750464731052,-0.7479668200615015,0.14934082807955407,0.8973076481410556,-3.7164124786966397,3.417099482705666,11.67656887470733,0,0
Christians,104,100,ppi_disjoint,,,-5.039594524969136,9.657859082988507,-11.130705380405,1.0515163304667299,12.182221710871731,-3.7164124786966397,-1.3231820462724961,1.7508107275778702,1,0
Christians,104,100,ppi_plus,,1.0,-5.039594524969104,9.657859082988507,-11.130705380404969,1.0515163304667619,12.182221710871731,-3.7164124786966397,-1.3231820462724642,1.7508107275777856,1,0
Christians,104,100,bayes_shrinkage_disjoint,2.0,0.29383143293662095,-1.5986049164181353,2.869285918783718,-4.91864238391749,1.7214325510812196,6.64007493499871,-3.7164124786966397,2.1178075622785046,4.485108870844022,1,0
Christians,104,100,bayes_shrinkage_disjoint,5.0,0.7222668155821877,-3.6862675063145405,6.9879412609755045,-8.867471531265064,1.4949365186359822,10.362408049901045,-3.7164124786966397,0.030144972382099233,0.0009087193599175255,1,0
Christians,104,100,bayes_shrinkage_disjoint,10.0,0.9122984889360036,-4.612246151930681,8.81476275692983,-10.431420715992292,1.206928412130929,11.63834912812322,-3.7164124786966397,-0.8958336732340415,0.8025179700999955,1,0
Christians,104,100,bayes_shrinkage_disjoint,20.0,0.9765309166812447,-4.925235325779791,9.432244978032333,-10.94477952011951,1.094308868559927,12.039088388679437,-3.7164124786966397,-1.2088228470831517,1.4612526756302167,1,0
Christians,105,100,human_only,,,-6.329999999999998,11.960863636363637,-13.108558382536401,0.44855838253640545,13.557116765072807,-3.7164124786966397,-2.6135875213033586,6.830839731512634,1,0
Christians,105,100,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,105,100,naive_pooling,,,-0.34748344109129903,0.05204079536020355,-0.7946074948568709,0.09964061267427282,0.8942481075311437,-3.7164124786966397,3.3689290376053407,11.349682860420447,0,0
Christians,105,100,ppi_disjoint,,,-3.905067631054986,10.710206947741504,-10.31945232566473,2.50931706355476,12.828769389219492,-3.7164124786966397,-0.18865515235834618,0.03559076651135081,1,0
Christians,105,100,ppi_plus,,0.933193174814305,-4.06706966391422,10.70376424378189,-10.479524788038873,2.3453854602104327,12.824910248249305,-3.7164124786966397,-0.35065718521757994,0.12296046154471615,1,0
Christians,105,100,bayes_shrinkage_disjoint,2.0,0.27274951501061656,-1.122058480322681,2.9537382640599703,-4.490601327788449,2.2464843671430863,6.737085694931535,-3.7164124786966397,2.5943539983739585,6.730672668878945,1,0
Christians,105,100,bayes_shrinkage_disjoint,5.0,0.7009580853092684,-2.760707603506892,7.520784191370726,-8.135821048781306,2.6144058417675224,10.750226890548829,-3.7164124786966397,0.9557048751897477,0.9133718084614512,1,0
Christians,105,100,bayes_shrinkage_disjoint,10.0,0.9036242238564987,-3.5362611847860532,9.682313938452573,-9.635078875614285,2.562556506042178,12.197635381656463,-3.7164124786966397,0.18015129391058649,0.03245448869765852,1,0
Christians,105,100,bayes_shrinkage_disjoint,20.0,0.9740288108288179,-3.805682263000051,10.433211992575288,-10.136576922578367,2.5252123965782642,12.66178931915663,-3.7164124786966397,-0.08926978430341137,0.007969094389577592,1,0
Christians,106,100,human_only,,,-1.019999999999996,11.746056565656566,-7.737414004110973,5.697414004110981,13.434828008221954,-3.7164124786966397,2.6964124786966437,7.270640255270978,1,0
Christians,106,100,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,106,100,naive_pooling,,,-0.18736748659819114,0.05198643733891027,-0.6342579627566765,0.2595229895602941,0.8937809523169705,-3.7164124786966397,3.5290449920984486,12.45415855625514,0,0
Christians,106,100,ppi_disjoint,,,0.013913166827202783,10.68422865619084,-6.392687554742913,6.420513888397318,12.813201443140231,-3.7164124786966397,3.7303256455238425,13.915329421652872,1,1
Christians,106,100,ppi_plus,,0.8641081758603878,-0.1265871794149034,10.657302127633086,-6.5251098099535545,6.271935451123748,12.797045261077303,-3.7164124786966397,3.589825299281736,12.886845679363207,1,0
Christians,106,100,bayes_shrinkage_disjoint,2.0,0.27323383643753624,-0.08502622104304466,2.9518180091654203,-3.452473928730557,3.282421486644467,6.734895415375024,-3.7164124786966397,3.631386257653595,13.186966152275382,0,0
Christians,106,100,bayes_shrinkage_disjoint,5.0,0.7014693619550968,-0.026727743646525595,7.508019306038144,-5.3972777123253515,5.3438222250323,10.741099937357651,-3.7164124786966397,3.6896847350501143,13.613773444061833,1,0
Christians,106,100,bayes_shrinkage_disjoint,10.0,0.9038365350856591,0.0008218111324502508,9.661099846349659,-6.09131091638891,6.09295453865381,12.18426545504272,-3.7164124786966397,3.71723428982909,13.81783076548118,1,1
Christians,106,100,bayes_shrinkage_disjoint,20.0,0.9740904712254724,0.010385934760711563,10.408564864726573,-6.31302633903052,6.3337982085519435,12.646824547582463,-3.7164124786966397,3.726798413457351,13.88902641454823,1,1
Christians,107,100,human_only,,,-2.0799999999999983,10.994664646464646,-8.579007901661495,4.419007901661499,12.998015803322994,-3.7164124786966397,1.6364124786966414,2.6778458004340857,1,0
Christians,107,100,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,107,100,naive_pooling,,,-0.21989198661540854,0.05133410066212775,-0.6639697738370055,0.22418580060618842,0.8881555744431939,-3.7164124786966397,3.496520492081231,12.225655551543975,0,0
Christians,107,100,ppi_disjoint,,,-2.122027952038228,9.785919737501938,-8.253389078540845,4.009333174464389,12.262722253005235,-3.7164124786966397,1.5943845266584118,2.542062018847768,1,0
Christians,107,100,ppi_plus,,0.9400073918420365,-2.1195065855799124,9.780976173329156,-8.249318823117152,4.010305651957326,12.259624475074478,-3.7164124786966397,1.5969058931167273,2.550108431470932,1,0
Christians,107,100,bayes_shrinkage_disjoint,2.0,0.29109787283807625,-0.7277717180512061,2.8804453553618763,-4.054259186411516,2.5987157503091036,6.65297493672062,-3.7164124786966397,2.9886407606454335,8.931973596191316,1,0
Christians,107,100,bayes_shrinkage_disjoint,5.0,0.7196091174990177,-1.570560096461006,7.0546089092387385,-6.776420792420084,3.6353005994980725,10.411721391918157,-3.7164124786966397,2.145852382235634,4.604682446346345,1,0
Christians,107,100,bayes_shrinkage_disjoint,10.0,0.9112357684634669,-1.9474480228308635,8.921260000367493,-7.801669783014855,3.9067737373531286,11.708443520367984,-3.7164124786966397,1.7689644558657762,3.129235246116502,1,0
Christians,107,100,bayes_shrinkage_disjoint,20.0,0.9762262479952879,-2.0752701547799046,9.554337648599006,-8.13364811516319,3.9831078056033813,12.116755920766572,-3.7164124786966397,1.641142323916735,2.6933481273508217,1,0
Christians,108,100,human_only,,,-11.769999999999996,12.427122222222222,-18.679416236476772,-4.860583763523221,13.81883247295355,-3.7164124786966397,-8.053587521303356,64.86027196329314,0,0
Christians,108,100,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,108,100,naive_pooling,,,-0.51116468444215,0.05286128086992671,-0.9617996770802167,-0.060529691804083297,0.9012699852761334,-3.7164124786966397,3.2052477942544897,10.273613422573272,0,0
Christians,108,100,ppi_disjoint,,,-9.970343388037497,10.605818872275785,-16.353392328765953,-3.5872944473090413,12.766097881456911,-3.7164124786966397,-6.253930909340857,39.11165181880896,1,0
Christians,108,100,ppi_plus,,1.0,-9.970343388037506,10.605818872275787,-16.353392328765963,-3.5872944473090493,12.766097881456913,-3.7164124786966397,-6.253930909340866,39.11165181880907,1,0
Christians,108,100,bayes_shrinkage_disjoint,2.0,0.274707451399189,-2.8112103591565503,2.9460443976266015,-6.175363173450567,0.5529424551374662,6.728305628588033,-3.7164124786966397,0.9052021195400894,0.8193908772198704,1,0
Christians,108,100,bayes_shrinkage_disjoint,5.0,0.7030184443259943,-7.0389325134934,7.469413095073498,-12.395657011359082,-1.682208015627717,10.713448995731365,-3.7164124786966397,-3.32252003479676,11.039139381625864,1,0
Christians,108,100,bayes_shrinkage_disjoint,10.0,0.9044785235811341,-9.027481148356395,9.597021845109944,-15.09937699069216,-2.9555853060206294,12.143791684671532,-3.7164124786966397,-5.311068669659756,28.20745041384145,1,0
Christians,108,100,bayes_shrinkage_disjoint,20.0,0.9742767917743236,-9.716437746827637,10.334157493493901,-16.017207495596924,-3.4156679980583506,12.601539497538573,-3.7164124786966397,-6.000025268130997,36.00030321821045,1,0
Christians,109,100,human_only,,,-2.719999999999999,12.007076767676768,-9.511640899716877,4.071640899716878,13.583281799433754,-3.7164124786966397,0.9964124786966408,0.9928378277023837,1,0
Christians,109,100,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,109,100,naive_pooling,,,-0.2360297470313384,0.05197311306064578,-0.6828629498417125,0.21080345577903564,0.8936664056207481,-3.7164124786966397,3.4803827316653013,12.113063958874024,0,0
Christians,109,100,ppi_disjoint,,,-3.239904130641967,10.714217747252988,-9.655489754561819,3.1756814932778847,12.831171247839704,-3.7164124786966397,0.47650834805467257,0.22706020576579297,1,0
